query_id,item_id,engage_score,dt,quality,freshness,title_len,author_score,topic_match,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp,city_match,json_missing
150,I526,1,20260824,0.504924,0.526373,74.0,0.26329,0.461094,0.6416,36.331413,0.17605,9.0,4.0,2.0,3.0,0.161055,0.025043,1.0,0.0
150,I047,0,20260824,0.283679,0.639167,76.0,0.586829,0.276353,0.4941,8.106457,0.062118,2.0,2.0,3.0,5.0,0.168593,0.035477,0.0,0.0
150,I591,0,20260824,0.394531,0.532182,36.0,0.749835,0.034428,0.5156,15.297996,0.095782,7.0,4.0,3.0,7.0,0.18268,0.047034,1.0,0.0
150,I406,0,20260824,0.287011,0.532958,52.0,0.387128,0.658677,0.4899,42.440216,0.049013,5.0,4.0,1.0,4.0,0.143895,0.01508,1.0,0.0
150,I452,0,20260824,0.229264,0.648418,49.0,0.232911,0.52216,0.4149,13.454776,0.100911,10.0,4.0,3.0,7.0,0.16504,0.023761,1.0,0.0
151,I007,1,20260824,0.564839,0.580562,17.0,0.8889,0.721065,0.6078,15.083914,0.093271,7.0,7.0,2.0,1.0,0.172037,0.030866,0.0,0.0
151,I385,0,20260824,0.486112,0.449708,51.0,0.569391,0.368973,0.5827,36.065774,0.081163,5.0,5.0,3.0,3.0,0.151864,0.013978,1.0,0.0
151,I053,0,20260824,0.255385,0.573212,14.0,0.180919,0.0,0.4682,25.475695,0.107368,11.0,5.0,3.0,3.0,0.144892,0.009953,0.0,1.0
151,I646,0,20260824,0.249615,0.598218,75.0,0.764489,0.200184,0.4223,53.296313,0.079797,1.0,1.0,5.0,7.0,0.159606,0.0573,1.0,0.0
151,I020,0,20260824,0.31387,0.556113,12.0,0.496299,0.44907,0.551,70.307759,0.005738,9.0,6.0,3.0,4.0,0.118551,0.016731,0.0,0.0
151,I397,0,20260824,0.401451,0.595525,45.0,0.362296,0.147355,0.5454,62.315328,0.0656,8.0,7.0,4.0,5.0,0.172816,0.037226,1.0,0.0
151,I143,0,20260824,0.268283,0.46104,28.0,0.734158,0.494684,0.5777,23.483019,0.172946,9.0,1.0,2.0,6.0,0.133482,0.034498,0.0,0.0
152,I381,1,20260824,0.505572,0.548778,33.0,0.314901,0.711858,0.6166,80.465379,0.009776,1.0,1.0,5.0,6.0,0.160965,0.031525,1.0,0.0
152,I505,0,20260824,0.673624,0.691352,60.0,0.286841,0.0,0.7249,25.868989,0.009339,10.0,7.0,1.0,1.0,0.225275,0.045929,0.0,1.0
152,I392,0,20260824,0.267656,0.41887,62.0,0.301723,0.332378,0.4872,11.289271,0.06774,2.0,2.0,3.0,8.0,0.166863,0.034182,1.0,0.0
152,I568,0,20260824,0.662756,0.57133,76.0,0.714141,0.237073,0.6661,62.074544,0.203011,7.0,7.0,3.0,3.0,0.20704,0.039875,0.0,0.0
152,I605,0,20260824,0.485956,0.616641,14.0,0.409346,0.460604,0.5844,23.355452,0.062374,9.0,4.0,2.0,5.0,0.186755,0.05131,0.0,0.0
152,I685,0,20260824,0.242264,0.595518,45.0,0.342367,0.198967,0.4801,10.01064,0.080459,5.0,3.0,3.0,8.0,0.119208,0.010632,0.0,0.0
152,I099,0,20260824,0.256385,0.386076,47.0,0.77099,0.307623,0.4807,26.510301,0.141867,9.0,3.0,3.0,1.0,0.172776,0.047654,0.0,0.0
152,I650,0,20260824,0.757632,0.714445,35.0,0.512035,0.255832,0.7195,9.717448,0.031929,11.0,3.0,4.0,5.0,0.194083,0.024596,0.0,0.0
153,I169,0,20260824,0.069741,0.628901,32.0,0.458365,0.532958,0.3729,23.493139,0.047373,3.0,2.0,5.0,7.0,0.143957,0.020671,1.0,0.0
153,I296,0,20260824,0.417941,0.501651,12.0,0.600636,0.0,0.5722,58.454276,0.05785,11.0,2.0,4.0,2.0,0.182067,0.030408,0.0,1.0
153,I102,0,20260824,0.280216,0.584545,37.0,0.183094,0.637342,0.4828,31.325958,0.008502,6.0,6.0,5.0,3.0,0.164368,0.026611,0.0,0.0
153,I170,10,20260824,0.660543,0.545416,63.0,0.386012,0.214106,0.6634,8.687305,0.030323,11.0,3.0,1.0,3.0,0.189992,0.036518,1.0,0.0
153,I021,0,20260824,0.706923,0.534861,9.0,0.63025,0.147923,0.6936,23.016525,0.147671,5.0,2.0,1.0,8.0,0.216781,0.050371,0.0,0.0
153,I060,1,20260824,0.467392,0.603992,60.0,0.691953,0.337021,0.625,72.702854,0.152975,11.0,6.0,2.0,2.0,0.143716,0.037164,1.0,0.0
154,I284,0,20260825,0.571763,0.587709,10.0,0.531865,0.364546,0.5923,29.859813,0.1387,10.0,6.0,2.0,4.0,0.174527,0.033656,0.0,0.0
154,I125,1,20260825,0.505431,0.628681,31.0,0.288002,0.568514,0.5648,24.78724,0.029483,10.0,5.0,1.0,1.0,0.199481,0.020811,1.0,0.0
154,I167,0,20260825,0.087765,0.484673,57.0,0.600069,0.392611,0.3908,41.85071,0.056172,11.0,1.0,3.0,2.0,0.158013,0.039492,1.0,0.0
154,I315,0,20260825,0.197244,0.539188,76.0,0.429153,0.497665,0.4516,41.114554,0.055576,5.0,5.0,2.0,4.0,0.144089,0.048661,0.0,0.0
154,I564,0,20260825,0.289424,0.705807,24.0,0.560167,0.364334,0.4741,9.654242,0.23288,9.0,2.0,5.0,7.0,0.173959,0.028216,0.0,0.0
154,I407,0,20260825,0.168153,0.511706,39.0,0.802205,0.311231,0.4113,23.848059,0.08563,8.0,3.0,3.0,7.0,0.164719,0.047033,1.0,0.0
154,I631,0,20260825,0.407251,0.628677,17.0,0.402877,0.185617,0.5557,20.481369,0.138815,9.0,2.0,4.0,1.0,0.178628,0.030227,0.0,0.0
155,I428,4,20260825,0.784944,0.64332,65.0,0.477457,0.576355,0.7688,77.251222,0.09913,7.0,7.0,1.0,6.0,0.241668,0.042055,1.0,0.0
155,I609,0,20260825,0.671226,0.691514,41.0,0.819036,0.154813,0.6732,23.478043,0.012307,4.0,4.0,4.0,5.0,0.200955,0.053527,0.0,0.0
155,I130,0,20260825,0.273572,0.692567,62.0,0.501325,0.315996,0.4733,79.689184,0.097748,6.0,6.0,4.0,4.0,0.134376,0.029875,0.0,0.0
155,I222,0,20260825,0.185641,0.581632,63.0,0.871259,0.231082,0.4521,44.775746,0.041455,10.0,6.0,2.0,2.0,0.137568,0.020744,1.0,0.0
155,I554,0,20260825,0.187031,0.5325,46.0,0.681862,0.343824,0.4307,10.467807,0.262964,1.0,1.0,4.0,5.0,0.126417,0.038932,1.0,0.0
155,I292,0,20260825,0.575371,0.578143,9.0,0.497888,0.736174,0.7507,78.024496,0.046593,6.0,1.0,3.0,3.0,0.196907,0.031707,1.0,0.0
155,I213,0,20260825,0.715538,0.811989,45.0,0.274493,0.707887,0.7062,7.656446,0.025445,4.0,4.0,1.0,5.0,0.223627,0.019402,0.0,0.0
156,I040,0,20260825,0.334114,0.575765,10.0,0.560906,0.830488,0.5449,23.65932,0.095798,1.0,1.0,2.0,5.0,0.146657,0.023947,1.0,0.0
156,I556,4,20260825,0.799857,0.526699,79.0,0.082209,0.750213,0.7544,15.685846,0.081217,7.0,6.0,3.0,6.0,0.219592,0.045257,1.0,0.0
156,I461,0,20260825,0.327577,0.612161,20.0,0.48911,0.662905,0.5153,21.115426,0.114175,6.0,6.0,3.0,8.0,0.155404,0.042072,0.0,0.0
156,I027,0,20260825,0.193587,0.538433,67.0,0.289834,0.860818,0.4462,25.733669,0.050615,8.0,1.0,5.0,6.0,0.13164,0.031436,1.0,0.0
156,I676,0,20260825,0.637234,0.5279,63.0,0.928394,0.203325,0.6456,20.342688,0.090997,1.0,1.0,2.0,7.0,0.202249,0.034138,1.0,0.0
156,I564,0,20260825,0.289424,0.705807,24.0,0.560167,0.338756,0.4661,9.654242,0.23288,9.0,2.0,5.0,7.0,0.173959,0.028216,0.0,0.0
157,I392,0,20260825,0.267656,0.513069,62.0,0.301723,0.442044,0.4792,10.177862,0.03463,2.0,2.0,3.0,8.0,0.175633,0.037372,0.0,0.0
157,I210,0,20260825,0.05538,0.569156,56.0,0.313559,0.225982,0.3716,59.546667,0.095864,10.0,1.0,1.0,1.0,0.128049,0.037529,1.0,0.0
157,I697,0,20260825,0.276448,0.587681,39.0,0.474113,0.653077,0.4233,24.264913,0.248072,8.0,5.0,3.0,6.0,0.133788,0.045796,0.0,0.0
157,I631,0,20260825,0.407251,0.628677,17.0,0.402877,0.270347,0.5597,20.481369,0.138815,9.0,2.0,4.0,1.0,0.178628,0.030227,0.0,0.0
157,I232,1,20260825,0.699046,0.587791,17.0,0.615527,0.367284,0.7508,17.918422,0.051004,4.0,1.0,3.0,6.0,0.238912,0.026295,1.0,0.0
157,I533,0,20260825,0.616428,0.539085,58.0,0.804294,0.47965,0.6611,46.645255,0.080033,1.0,1.0,1.0,4.0,0.188588,0.016562,1.0,0.0
157,I649,0,20260825,0.75964,0.430709,9.0,0.597244,0.08142,0.7745,24.456484,0.072674,8.0,6.0,4.0,3.0,0.194353,0.044466,1.0,0.0
157,I379,0,20260825,0.551891,0.507163,14.0,0.293249,0.782457,0.5782,29.120804,0.167384,9.0,7.0,4.0,5.0,0.195416,0.028725,0.0,0.0
158,I171,4,20260825,0.678524,0.522912,34.0,0.676987,0.281007,0.6611,25.962745,0.001721,4.0,4.0,4.0,5.0,0.202486,0.046274,1.0,0.0
158,I547,0,20260825,0.551892,0.650183,26.0,0.680196,0.516978,0.5623,57.386601,0.210856,6.0,6.0,4.0,5.0,0.209641,0.039389,0.0,0.0
158,I546,0,20260825,0.512656,0.529728,58.0,0.910955,0.41061,0.6001,26.231641,0.171336,3.0,3.0,1.0,3.0,0.212429,0.016372,1.0,0.0
158,I604,0,20260825,0.540253,0.580758,54.0,0.648007,0.522403,0.646,35.162711,0.362608,11.0,2.0,1.0,4.0,0.166531,0.038006,0.0,0.0
158,I661,0,20260825,0.525162,0.477822,17.0,0.721909,0.52631,0.5757,109.316764,0.070489,9.0,4.0,5.0,3.0,0.214524,0.041296,0.0,0.0
158,I640,0,20260825,0.462737,0.570218,42.0,0.570918,0.786134,0.5703,71.659783,0.143109,11.0,4.0,1.0,6.0,0.206866,0.028301,0.0,0.0
158,I385,0,20260825,0.486112,0.779778,51.0,0.569391,0.515946,0.5867,19.272739,0.158512,5.0,5.0,3.0,3.0,0.205167,0.024324,0.0,0.0
159,I206,0,20260825,0.261155,0.605716,45.0,0.76506,0.272745,0.5246,20.086845,0.058472,1.0,1.0,1.0,7.0,0.157116,0.035209,1.0,0.0
159,I538,0,20260825,0.137595,0.6485,59.0,0.578873,0.313707,0.4075,34.924616,0.072077,2.0,2.0,2.0,2.0,0.160681,0.024251,0.0,0.0
159,I125,0,20260825,0.505431,0.628681,31.0,0.288002,0.121259,0.5768,24.78724,0.029483,10.0,5.0,1.0,1.0,0.199481,0.020811,0.0,0.0
159,I441,3,20260825,0.539651,0.707043,67.0,0.617973,0.700293,0.5664,43.676268,0.334294,5.0,5.0,4.0,6.0,0.183656,0.045581,0.0,0.0
159,I409,0,20260825,0.49449,0.519895,21.0,0.645038,0.264536,0.572,21.465356,0.018646,9.0,7.0,3.0,5.0,0.161502,0.030216,0.0,0.0
159,I317,1,20260825,0.739198,0.636727,72.0,0.382633,0.178955,0.7078,33.594719,0.011621,8.0,4.0,5.0,6.0,0.217415,0.014456,1.0,0.0
159,I374,0,20260825,0.324027,0.674463,36.0,0.665213,0.337418,0.5322,32.359263,0.078,4.0,2.0,2.0,3.0,0.162811,0.010331,1.0,0.0
160,I654,0,20260825,0.495037,0.587798,39.0,0.471825,0.464774,0.5516,7.418205,0.14082,11.0,6.0,2.0,2.0,0.159849,0.032659,0.0,0.0
160,I109,0,20260825,0.567045,0.536764,51.0,0.725794,0.294447,0.6042,24.862284,0.148306,10.0,5.0,1.0,6.0,0.237581,0.046984,0.0,0.0
160,I583,0,20260825,0.590249,0.58734,34.0,0.455067,0.386066,0.6381,18.812976,0.128105,10.0,5.0,3.0,3.0,0.187134,0.051269,1.0,0.0
160,I364,0,20260825,0.580929,0.502471,43.0,0.45968,0.51457,0.6767,24.427805,0.073888,11.0,3.0,4.0,2.0,0.187966,0.028704,0.0,0.0
160,I636,3,20260825,0.771489,0.535871,79.0,0.753988,0.304196,0.7631,77.609478,0.116701,11.0,4.0,1.0,4.0,0.220097,0.027858,1.0,0.0
160,I378,0,20260825,0.551167,0.374701,61.0,0.680556,0.577089,0.643,20.888907,0.063802,10.0,3.0,1.0,3.0,0.19342,0.045089,0.0,0.0
160,I312,0,20260825,0.713136,0.58549,71.0,0.391824,0.20824,0.6992,56.040741,0.025438,5.0,2.0,4.0,3.0,0.188347,0.048695,1.0,0.0
160,I403,0,20260825,0.410893,0.532719,32.0,0.525948,0.283985,0.5231,11.544502,0.064453,3.0,1.0,5.0,4.0,0.174662,0.044609,1.0,0.0
161,I145,0,20260825,0.514037,0.702462,78.0,0.275436,0.043052,0.6023,64.245905,0.012014,9.0,2.0,1.0,3.0,0.17973,0.054012,1.0,0.0
161,I246,0,20260825,0.418456,0.387196,39.0,0.45171,0.659299,0.5635,10.637256,0.1194,10.0,2.0,2.0,4.0,0.161595,0.039862,1.0,0.0
161,I142,0,20260825,0.367812,0.537712,70.0,0.576309,0.745195,0.5793,14.207768,0.054875,4.0,3.0,2.0,3.0,0.169499,0.034697,0.0,0.0
161,I066,0,20260825,0.264002,0.585003,77.0,0.080967,0.418093,0.4943,49.4726,0.040497,10.0,6.0,1.0,5.0,0.142145,0.024076,1.0,0.0
161,I683,4,20260825,0.936426,0.629487,53.0,0.438895,0.710831,0.8428,42.817057,0.261914,7.0,4.0,3.0,6.0,0.218443,0.025152,1.0,0.0
161,I383,0,20260825,0.405259,0.557128,8.0,0.871468,0.0,0.5492,11.273276,0.110504,1.0,1.0,3.0,3.0,0.188718,0.06635,0.0,1.0
161,I208,0,20260825,0.322138,0.760335,24.0,0.272303,0.459137,0.4997,17.198489,0.016594,10.0,3.0,2.0,4.0,0.204864,0.026617,1.0,0.0
161,I600,0,20260825,0.623032,0.669773,68.0,0.526479,0.43832,0.6065,18.754282,0.051476,1.0,1.0,2.0,3.0,0.224112,0.055493,0.0,0.0
162,I579,0,20260825,0.875883,0.660641,43.0,0.561484,0.202543,0.8093,20.147358,0.099706,3.0,3.0,4.0,3.0,0.254649,0.038478,0.0,0.0
162,I159,0,20260825,0.679283,0.38943,58.0,0.481822,0.446434,0.6485,25.279205,0.161511,6.0,6.0,1.0,7.0,0.16172,0.048704,1.0,0.0
162,I621,0,20260825,0.232335,0.638016,40.0,0.499989,0.570601,0.4654,18.006228,0.085022,4.0,1.0,3.0,5.0,0.154371,0.027296,0.0,0.0
162,I385,0,20260825,0.486112,0.779778,51.0,0.569391,0.0,0.5867,19.272739,0.158512,5.0,5.0,3.0,3.0,0.205167,0.024324,0.0,1.0
162,I613,4,20260825,0.542743,0.648684,34.0,0.457721,0.621231,0.65,52.067926,0.048545,10.0,7.0,4.0,1.0,0.206705,0.02557,1.0,0.0
162,I442,0,20260825,0.518348,0.463487,34.0,0.757506,0.581365,0.6442,50.354123,0.048716,1.0,1.0,1.0,3.0,0.190732,0.027687,0.0,0.0
163,I169,0,20260825,0.069741,0.736399,32.0,0.458365,0.428641,0.3609,23.304073,0.249986,3.0,2.0,5.0,7.0,0.12808,0.036016,1.0,0.0
163,I669,0,20260825,0.244115,0.589061,49.0,0.588733,0.615132,0.4705,55.682587,0.298629,8.0,2.0,2.0,3.0,0.140247,0.030405,0.0,0.0
163,I098,0,20260825,0.205051,0.550945,9.0,0.417999,0.825584,0.4323,45.242258,0.154372,2.0,2.0,3.0,3.0,0.152711,0.01885,1.0,0.0
163,I094,0,20260825,0.350595,0.696438,32.0,0.807499,0.285595,0.4773,40.846138,0.035726,8.0,6.0,5.0,3.0,0.175735,0.010564,0.0,0.0
163,I561,0,20260825,0.345897,0.663987,54.0,0.251625,0.0,0.5669,73.939287,0.119149,6.0,1.0,3.0,6.0,0.173016,0.051364,0.0,1.0
163,I198,0,20260825,0.189587,0.633773,70.0,0.62343,0.497214,0.4112,28.446668,0.023374,9.0,6.0,3.0,8.0,0.1535,0.022196,0.0,0.0
163,I285,10,20260825,0.527054,0.625591,54.0,0.568858,0.628075,0.6447,31.211127,0.141437,11.0,4.0,1.0,2.0,0.161676,0.030725,1.0,0.0
164,I522,0,20260825,0.182427,0.620517,13.0,0.603237,0.406365,0.4402,37.516143,0.04992,2.0,2.0,5.0,2.0,0.18189,0.028855,1.0,0.0
164,I328,0,20260825,0.315601,0.490304,20.0,0.748312,0.119781,0.5481,31.783627,0.103147,5.0,4.0,5.0,8.0,0.155994,0.037801,0.0,0.0
164,I484,1,20260825,0.698073,0.570453,78.0,0.889968,0.548265,0.7327,37.073584,0.047665,6.0,6.0,3.0,6.0,0.208275,0.022359,1.0,0.0
164,I695,0,20260825,0.703258,0.622622,66.0,0.436443,0.416659,0.717,37.132753,0.026865,8.0,6.0,4.0,7.0,0.173505,0.037027,0.0,0.0
164,I073,0,20260825,0.58026,0.621683,17.0,0.896529,0.057732,0.7022,47.459105,0.317356,6.0,6.0,3.0,5.0,0.205998,0.03827,1.0,0.0
164,I418,0,20260825,0.631171,0.551969,51.0,0.244576,0.739035,0.7173,10.893868,0.343297,8.0,3.0,5.0,5.0,0.17541,0.031454,0.0,0.0
165,I660,0,20260825,0.082605,0.612937,73.0,0.390779,0.350995,0.3528,23.868909,0.109114,2.0,2.0,1.0,4.0,0.14199,0.035827,1.0,0.0
165,I584,0,20260825,0.625739,0.547362,29.0,0.572988,0.552604,0.7348,52.284562,0.061604,2.0,2.0,1.0,8.0,0.236238,0.028797,1.0,0.0
165,I363,0,20260825,0.57644,0.530593,26.0,0.411729,0.319643,0.6612,50.287891,0.091941,10.0,6.0,1.0,1.0,0.18169,0.034261,0.0,0.0
165,I494,0,20260825,0.762164,0.540912,75.0,0.416028,0.784326,0.7416,13.846141,0.172991,3.0,3.0,3.0,6.0,0.210188,0.022608,0.0,0.0
165,I666,0,20260825,0.576963,0.56624,29.0,0.416617,0.331143,0.6578,26.448147,0.074451,5.0,1.0,3.0,6.0,0.218152,0.047237,0.0,0.0
165,I032,1,20260825,0.914907,0.64028,60.0,0.40544,0.778994,0.77,21.988397,0.072088,1.0,1.0,4.0,7.0,0.234281,0.042132,0.0,0.0
166,I358,0,20260825,0.477968,0.585111,29.0,0.122709,0.331583,0.5214,15.869408,0.173676,5.0,3.0,4.0,3.0,0.159556,0.042689,0.0,0.0
166,I632,10,20260825,0.596705,0.629002,8.0,0.747239,0.403348,0.6818,50.034478,0.051384,8.0,3.0,2.0,5.0,0.201475,0.022941,1.0,0.0
166,I324,0,20260825,0.487577,0.696572,62.0,0.652027,0.30922,0.5941,12.883109,0.105793,2.0,2.0,3.0,8.0,0.1963,0.021645,1.0,0.0
166,I238,0,20260825,0.25635,0.472002,75.0,0.4653,0.47677,0.5062,87.24239,0.128162,4.0,4.0,5.0,1.0,0.139294,0.041679,0.0,0.0
166,I062,0,20260825,0.1957,0.634513,11.0,0.539776,0.851907,0.4524,15.642053,0.004792,2.0,2.0,5.0,7.0,0.130897,0.015426,1.0,0.0
166,I533,0,20260825,0.616428,0.539085,58.0,0.804294,0.435449,0.6731,46.645255,0.080033,1.0,1.0,1.0,4.0,0.188588,0.016562,0.0,0.0
166,I107,0,20260825,0.382938,0.533401,70.0,0.495766,0.74953,0.4914,13.837285,0.051037,1.0,1.0,3.0,4.0,0.156883,0.044385,0.0,0.0
166,I028,0,20260825,0.086067,0.513793,74.0,0.75293,0.51506,0.3559,9.607852,0.022815,9.0,1.0,2.0,7.0,0.0919,0.046472,0.0,0.0
167,I655,0,20260825,0.395432,0.659985,56.0,0.336673,0.677502,0.5823,37.649607,0.085188,9.0,3.0,5.0,1.0,0.175367,0.026964,1.0,0.0
167,I084,0,20260825,0.462796,0.67221,62.0,0.773796,0.709532,0.5513,52.436454,0.038685,1.0,1.0,1.0,8.0,0.164408,0.026448,0.0,0.0
167,I050,0,20260825,0.369773,0.517495,39.0,0.500886,0.350049,0.5106,40.948598,0.0052,2.0,2.0,5.0,7.0,0.151629,0.01948,1.0,0.0
167,I515,0,20260825,0.553336,0.535953,11.0,0.742256,0.584938,0.5996,67.955072,0.09095,3.0,3.0,2.0,8.0,0.17688,0.036218,0.0,0.0
167,I237,0,20260825,0.123065,0.653704,45.0,0.694128,0.586784,0.3739,39.234022,0.307136,9.0,5.0,2.0,4.0,0.141994,0.021406,1.0,0.0
167,I504,0,20260825,0.628238,0.60082,66.0,0.253907,0.366411,0.6827,43.04376,0.2621,9.0,6.0,5.0,8.0,0.2065,0.025181,0.0,0.0
167,I037,10,20260825,0.6423,0.535935,72.0,0.968198,0.444134,0.6706,85.507725,0.028454,4.0,3.0,5.0,3.0,0.219626,0.038813,1.0,0.0
168,I243,0,20260825,0.308162,0.557212,28.0,0.208467,0.0,0.5309,12.279439,0.025993,11.0,7.0,4.0,3.0,0.186261,0.032231,0.0,1.0
168,I535,0,20260825,0.416033,0.698579,54.0,0.282919,0.323289,0.5976,21.125559,0.001133,10.0,4.0,5.0,3.0,0.151854,0.025248,1.0,0.0
168,I504,0,20260825,0.628238,0.60082,66.0,0.253907,0.642752,0.6987,43.04376,0.2621,9.0,6.0,5.0,8.0,0.2065,0.025181,0.0,0.0
168,I108,0,20260825,0.331375,0.500015,40.0,0.328934,0.616564,0.4782,78.846209,0.07685,6.0,6.0,1.0,8.0,0.128969,0.040651,0.0,0.0
168,I485,0,20260825,0.416912,0.560739,26.0,0.467463,0.0,0.5543,38.893487,0.088889,10.0,4.0,2.0,8.0,0.152668,0.020525,0.0,1.0
168,I282,4,20260825,0.968035,0.631409,27.0,0.763745,0.378313,0.8588,91.609481,0.167884,5.0,2.0,3.0,5.0,0.228145,0.054445,1.0,0.0
169,I300,0,20260826,0.57018,0.552138,17.0,0.49861,0.273853,0.6412,31.702926,0.029786,10.0,6.0,2.0,3.0,0.194394,0.047016,0.0,0.0
169,I348,0,20260826,0.473969,0.653023,33.0,0.667593,0.546214,0.6308,76.72608,0.066472,10.0,5.0,5.0,2.0,0.21807,0.036965,0.0,0.0
169,I323,3,20260826,0.659818,0.789124,69.0,0.915399,0.602292,0.7037,34.295728,0.448307,10.0,7.0,1.0,5.0,0.232157,0.033392,1.0,0.0
169,I262,0,20260826,0.682715,0.441158,61.0,0.284935,0.419456,0.7128,73.552808,0.097681,6.0,4.0,5.0,3.0,0.224322,0.041213,0.0,0.0
169,I314,0,20260826,0.469481,0.508497,21.0,0.303648,0.0,0.5539,12.554626,0.01061,9.0,3.0,2.0,2.0,0.163984,0.042914,0.0,1.0
169,I639,0,20260826,0.41757,0.488734,73.0,0.538147,0.040184,0.5841,15.921148,0.266272,6.0,1.0,4.0,8.0,0.143488,0.027051,0.0,0.0
169,I406,0,20260826,0.287011,0.546161,52.0,0.387128,0.414143,0.4899,44.521929,0.009901,5.0,4.0,1.0,4.0,0.177472,0.022934,1.0,0.0
169,I295,0,20260826,0.382603,0.599738,30.0,0.541162,0.528496,0.5408,39.841004,0.266884,9.0,2.0,1.0,2.0,0.161733,0.037364,0.0,0.0
170,I239,0,20260826,0.26666,0.647093,71.0,0.925424,0.0,0.4356,50.980665,0.083251,8.0,7.0,1.0,1.0,0.175418,0.029192,0.0,1.0
170,I484,0,20260826,0.698073,0.654592,78.0,0.889968,0.19814,0.7247,21.435519,0.066024,6.0,6.0,3.0,6.0,0.220871,0.050124,0.0,0.0
170,I415,0,20260826,0.431874,0.664246,21.0,0.083961,0.125491,0.5658,20.350823,0.017126,10.0,3.0,5.0,3.0,0.153469,0.034377,0.0,0.0
170,I187,0,20260826,0.63587,0.437123,56.0,0.457926,0.195536,0.6895,28.541214,0.15558,11.0,4.0,3.0,1.0,0.171737,0.031101,0.0,0.0
170,I672,0,20260826,0.408208,0.558472,35.0,0.156378,0.598231,0.5357,37.811465,0.252036,2.0,2.0,4.0,8.0,0.134497,0.021519,0.0,0.0
170,I167,0,20260826,0.087765,0.633054,57.0,0.600069,0.399997,0.3908,17.984934,0.060937,11.0,1.0,3.0,2.0,0.164589,0.033333,1.0,0.0
170,I665,1,20260826,0.724593,0.546131,51.0,0.274791,0.414819,0.7073,3.546828,0.011843,3.0,3.0,3.0,8.0,0.236794,0.050743,1.0,0.0
171,I410,0,20260826,0.202791,0.637365,43.0,0.729299,0.455765,0.4362,11.108237,0.035551,10.0,4.0,2.0,4.0,0.164223,0.022302,0.0,0.0
171,I416,0,20260826,0.336155,0.728865,10.0,0.680525,0.37942,0.546,30.929051,0.236703,4.0,3.0,5.0,5.0,0.179372,0.038115,0.0,0.0
171,I554,0,20260826,0.187031,0.651613,46.0,0.681862,0.329706,0.4307,35.963456,0.12701,1.0,1.0,4.0,5.0,0.155552,0.044505,0.0,0.0
171,I221,1,20260826,0.449381,0.547311,34.0,0.811566,0.903909,0.5578,27.513007,0.038637,5.0,5.0,5.0,4.0,0.197591,0.072162,1.0,0.0
171,I347,0,20260826,0.624809,0.605361,36.0,0.675903,0.0,0.6245,4.662809,0.011047,3.0,3.0,3.0,3.0,0.206989,0.043594,0.0,1.0
171,I352,0,20260826,0.934777,0.584239,70.0,0.123763,0.503109,0.8195,96.521413,0.119949,11.0,3.0,2.0,5.0,0.264088,0.024942,0.0,0.0
171,I480,0,20260826,0.264607,0.47076,35.0,0.267732,0.873619,0.4841,34.376191,0.235249,6.0,3.0,1.0,3.0,0.150533,0.038748,0.0,0.0
171,I126,0,20260826,0.280126,0.402625,25.0,0.69348,0.0,0.4452,61.15424,0.076929,7.0,3.0,2.0,2.0,0.160136,0.011593,0.0,1.0
172,I337,10,20260826,0.813121,0.61113,76.0,0.284892,0.308533,0.79,84.054122,0.191017,8.0,2.0,2.0,1.0,0.18061,0.036951,1.0,0.0
172,I355,0,20260826,0.292114,0.620537,46.0,0.820768,0.052991,0.4499,78.08835,0.023769,5.0,3.0,4.0,6.0,0.174766,0.031897,1.0,0.0
172,I497,0,20260826,0.638254,0.628274,61.0,0.087132,0.495723,0.6794,65.150496,0.110474,1.0,1.0,2.0,1.0,0.193808,0.049394,0.0,0.0
172,I614,0,20260826,0.607721,0.612002,22.0,0.688331,0.185502,0.6461,65.134513,0.056635,6.0,2.0,1.0,5.0,0.244677,0.059709,0.0,0.0
172,I517,0,20260826,0.697064,0.804237,30.0,0.245638,0.061877,0.703,8.298147,0.071706,1.0,1.0,4.0,6.0,0.212353,0.04208,0.0,0.0
172,I410,0,20260826,0.202791,0.637365,43.0,0.729299,0.406853,0.4402,11.108237,0.035551,10.0,4.0,2.0,4.0,0.164223,0.022302,0.0,0.0
172,I476,0,20260826,0.217009,0.471802,79.0,0.767175,0.150695,0.4414,17.784711,0.025637,6.0,4.0,2.0,3.0,0.145751,0.036025,0.0,0.0
172,I514,0,20260826,0.630504,0.639663,46.0,0.649032,0.2466,0.6291,27.184071,0.088728,7.0,1.0,3.0,6.0,0.208821,0.015208,1.0,0.0
173,I202,0,20260826,0.480476,0.671654,77.0,0.524289,0.0,0.5626,41.413807,0.164868,2.0,2.0,4.0,4.0,0.23453,0.032504,0.0,1.0
173,I284,3,20260826,0.571763,0.466289,10.0,0.531865,0.638377,0.6003,6.696849,0.084185,10.0,6.0,2.0,4.0,0.195749,0.051473,1.0,0.0
173,I278,0,20260826,0.523304,0.51706,56.0,0.174358,0.413348,0.5715,60.714543,0.103521,4.0,4.0,5.0,8.0,0.206329,0.029146,1.0,0.0
173,I566,0,20260826,0.220686,0.636372,17.0,0.851551,0.417549,0.4747,54.059504,0.105991,6.0,6.0,4.0,5.0,0.147591,0.038168,1.0,0.0
